id,key,status,retry_count,created_at,published_at,publication_record_lag_ms
2149,event-103,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.372041,5571.0620
2150,event-104,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.372871,5571.8920
2151,event-105,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.373721,5572.7420
2152,event-106,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.374489,5573.5100
2153,event-107,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.375168,5574.1890
2154,event-108,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.375967,5574.9880
2155,event-109,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.377422,5576.4430
2156,event-110,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.378465,5577.4860
2157,event-111,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.379303,5578.3240
2158,event-112,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.380122,5579.1430
2159,event-113,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.381033,5580.0540
2160,event-114,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.381749,5580.7700
2161,event-115,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.382304,5581.3250
2162,event-116,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.382842,5581.8630
2163,event-117,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.383542,5582.5630
2164,event-118,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.384347,5583.3680
2165,event-119,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.385345,5584.3660
2166,event-120,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.386418,5585.4390
2167,event-121,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.387307,5586.3280
2168,event-122,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.388139,5587.1600
2169,event-123,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.389145,5588.1660
2170,event-124,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.389950,5588.9710
2171,event-125,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.390825,5589.8460
2172,event-126,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.391920,5590.9410
2173,event-127,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.392556,5591.5770
2174,event-128,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.393100,5592.1210
2175,event-129,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.393893,5592.9140
2176,event-130,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.394716,5593.7370
2177,event-131,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.395390,5594.4110
2178,event-132,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.395922,5594.9430
2179,event-133,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.396809,5595.8300
2180,event-134,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.398348,5597.3690
2181,event-135,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.399268,5598.2890
2182,event-136,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.399837,5598.8580
2183,event-137,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.400398,5599.4190
2184,event-138,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.400945,5599.9660
2185,event-139,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.401750,5600.7710
2186,event-140,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.402531,5601.5520
2187,event-141,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.403458,5602.4790
2188,event-142,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.404321,5603.3420
2189,event-143,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.404901,5603.9220
2190,event-144,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.405777,5604.7980
2191,event-145,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.406680,5605.7010
2192,event-146,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.407496,5606.5170
2193,event-147,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.408515,5607.5360
2194,event-148,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.409417,5608.4380
2195,event-149,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.410141,5609.1620
2196,event-150,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.411575,5610.5960
2197,event-151,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.412277,5611.2980
2198,event-152,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.412806,5611.8270
2199,event-153,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.413985,5613.0060
2200,event-154,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.415113,5614.1340
2201,event-155,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.415850,5614.8710
2202,event-156,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.416421,5615.4420
2203,event-157,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.416962,5615.9830
2204,event-158,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.417523,5616.5440
2205,event-159,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.418181,5617.2020
2206,event-160,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.418862,5617.8830
2207,event-161,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.419616,5618.6370
2208,event-162,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.420329,5619.3500
2209,event-163,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.421106,5620.1270
2210,event-164,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.422101,5621.1220
2211,event-165,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.423026,5622.0470
2212,event-166,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.424112,5623.1330
2213,event-167,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.425006,5624.0270
2214,event-168,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.425813,5624.8340
2215,event-169,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.426568,5625.5890
2216,event-170,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.427306,5626.3270
2217,event-171,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.428153,5627.1740
2218,event-172,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.428808,5627.8290
2219,event-173,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.430597,5629.6180
2220,event-174,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.433066,5632.0870
2221,event-175,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.433936,5632.9570
2222,event-176,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.434661,5633.6820
2223,event-177,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.435327,5634.3480
2224,event-178,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.436692,5635.7130
2225,event-179,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.437640,5636.6610
2226,event-180,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.439785,5638.8060
2227,event-181,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.440943,5639.9640
2228,event-182,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.441600,5640.6210
2229,event-183,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.442475,5641.4960
2230,event-184,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.443170,5642.1910
2231,event-185,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.443861,5642.8820
2232,event-186,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.444468,5643.4890
2233,event-187,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.445045,5644.0660
2234,event-188,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.445570,5644.5910
2235,event-189,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.446270,5645.2910
2236,event-190,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.447287,5646.3080
2237,event-191,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.448316,5647.3370
2238,event-192,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.449227,5648.2480
2239,event-193,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.450024,5649.0450
2240,event-194,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.450677,5649.6980
2241,event-195,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.451367,5650.3880
2242,event-196,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.452047,5651.0680
2243,event-197,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.452716,5651.7370
2244,event-198,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.453553,5652.5740
2245,event-199,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.455746,5654.7670
2246,event-200,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:44:57.456585,5655.6060
2247,event-201,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.642602,8841.6230
2248,event-202,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.644781,8843.8020
2249,event-203,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.646528,8845.5490
2250,event-204,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.648928,8847.9490
2251,event-205,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.650563,8849.5840
2252,event-206,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.652725,8851.7460
2253,event-207,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.653587,8852.6080
2254,event-208,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.654545,8853.5660
2255,event-209,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.655507,8854.5280
2256,event-210,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.656603,8855.6240
2257,event-211,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.659202,8858.2230
2258,event-212,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.661451,8860.4720
2259,event-213,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.662249,8861.2700
2260,event-214,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.662829,8861.8500
2261,event-215,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.664542,8863.5630
2262,event-216,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.665585,8864.6060
2263,event-217,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.666331,8865.3520
2264,event-218,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.680768,8879.7890
2265,event-219,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.690843,8889.8640
2266,event-220,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.692412,8891.4330
2267,event-221,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.693338,8892.3590
2268,event-222,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.694058,8893.0790
2269,event-223,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.695911,8894.9320
2270,event-224,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.696794,8895.8150
2271,event-225,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.698741,8897.7620
2272,event-226,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.700837,8899.8580
2273,event-227,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.701847,8900.8680
2274,event-228,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.702638,8901.6590
2275,event-229,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.703675,8902.6960
2276,event-230,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.704504,8903.5250
2277,event-231,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.706058,8905.0790
2278,event-232,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.707342,8906.3630
2279,event-233,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.708107,8907.1280
2280,event-234,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.708671,8907.6920
2281,event-235,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.709317,8908.3380
2282,event-236,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.710437,8909.4580
2283,event-237,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.710967,8909.9880
2284,event-238,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.712453,8911.4740
2285,event-239,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.713076,8912.0970
2286,event-240,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.713944,8912.9650
2287,event-241,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.714859,8913.8800
2288,event-242,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.715439,8914.4600
2289,event-243,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.716010,8915.0310
2290,event-244,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.716666,8915.6870
2291,event-245,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.717399,8916.4200
2292,event-246,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.718145,8917.1660
2293,event-247,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.718868,8917.8890
2294,event-248,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.719552,8918.5730
2295,event-249,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.720208,8919.2290
2296,event-250,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.720879,8919.9000
2297,event-251,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.721551,8920.5720
2298,event-252,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.722271,8921.2920
2299,event-253,PUBLISHED,0,2026-09-08 00:44:51.800979,2026-09-08 00:45:00.723399,8922.4200
