id,key,status,retry_count,created_at,published_at,publication_record_lag_ms
3125,event-56,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.001659,2217.7660
3126,event-57,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.002916,2219.0230
3127,event-58,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.003795,2219.9020
3128,event-59,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.005037,2221.1440
3129,event-60,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.006774,2222.8810
3130,event-61,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.009410,2225.5170
3131,event-62,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.011870,2227.9770
3132,event-63,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.012647,2228.7540
3133,event-64,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.013593,2229.7000
3134,event-65,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.015373,2231.4800
3135,event-66,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.016380,2232.4870
3136,event-67,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.016948,2233.0550
3137,event-68,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.017560,2233.6670
3138,event-69,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.018281,2234.3880
3139,event-70,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.018968,2235.0750
3140,event-71,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.019660,2235.7670
3141,event-72,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.020519,2236.6260
3142,event-73,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.024803,2240.9100
3143,event-74,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.026440,2242.5470
3144,event-75,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.027558,2243.6650
3145,event-76,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.028535,2244.6420
3146,event-77,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.029898,2246.0050
3147,event-78,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.030777,2246.8840
3148,event-79,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.031665,2247.7720
3149,event-80,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.033485,2249.5920
3150,event-81,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.035960,2252.0670
3151,event-82,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.037396,2253.5030
3152,event-83,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.039125,2255.2320
3153,event-84,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.040320,2256.4270
3154,event-85,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.041382,2257.4890
3155,event-86,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.042245,2258.3520
3156,event-87,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.042942,2259.0490
3157,event-88,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.043513,2259.6200
3158,event-89,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.044109,2260.2160
3159,event-90,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.044664,2260.7710
3160,event-91,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.045235,2261.3420
3161,event-92,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.045813,2261.9200
3162,event-93,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.046367,2262.4740
3163,event-94,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.047305,2263.4120
3164,event-95,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.048110,2264.2170
3165,event-96,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.048700,2264.8070
3166,event-97,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.049251,2265.3580
3167,event-98,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.049738,2265.8450
3168,event-99,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.050259,2266.3660
3169,event-100,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:27.050889,2266.9960
3170,event-101,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.254121,5470.2280
3171,event-102,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.256704,5472.8110
3172,event-103,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.259799,5475.9060
3173,event-104,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.261502,5477.6090
3174,event-105,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.263633,5479.7400
3175,event-106,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.266318,5482.4250
3176,event-107,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.268881,5484.9880
3177,event-108,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.272320,5488.4270
3178,event-109,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.273866,5489.9730
3179,event-110,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.277322,5493.4290
3180,event-111,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.279870,5495.9770
3181,event-112,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.282979,5499.0860
3182,event-113,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.284591,5500.6980
3183,event-114,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.285639,5501.7460
3184,event-115,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.286698,5502.8050
3185,event-116,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.287868,5503.9750
3186,event-117,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.288920,5505.0270
3187,event-118,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.290354,5506.4610
3188,event-119,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.292663,5508.7700
3189,event-120,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.295691,5511.7980
3190,event-121,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.298253,5514.3600
3191,event-122,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.300042,5516.1490
3192,event-123,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.301473,5517.5800
3193,event-124,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.302038,5518.1450
3194,event-125,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.302535,5518.6420
3195,event-126,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.303014,5519.1210
3196,event-127,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.303636,5519.7430
3197,event-128,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.304146,5520.2530
3198,event-129,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.305597,5521.7040
3199,event-130,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.307527,5523.6340
3200,event-131,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.308547,5524.6540
3201,event-132,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.309523,5525.6300
3202,event-133,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.311083,5527.1900
3203,event-134,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.311854,5527.9610
3204,event-135,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.312439,5528.5460
3205,event-136,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.312997,5529.1040
3206,event-137,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.314139,5530.2460
3207,event-138,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.314901,5531.0080
3208,event-139,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.316412,5532.5190
3209,event-140,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.317764,5533.8710
3210,event-141,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.318450,5534.5570
3211,event-142,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.319080,5535.1870
3212,event-143,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.319671,5535.7780
3213,event-144,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.320348,5536.4550
3214,event-145,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.321447,5537.5540
3215,event-146,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.323156,5539.2630
3216,event-147,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.324115,5540.2220
3217,event-148,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.324751,5540.8580
3218,event-149,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.325627,5541.7340
3219,event-150,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.326445,5542.5520
3220,event-151,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.328550,5544.6570
3221,event-152,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.330141,5546.2480
3222,event-153,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.331897,5548.0040
3223,event-154,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.333441,5549.5480
3224,event-155,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.334749,5550.8560
3225,event-156,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.341632,5557.7390
3226,event-157,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.342903,5559.0100
3227,event-158,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.343698,5559.8050
3228,event-159,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.344194,5560.3010
3229,event-160,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.344855,5560.9620
3230,event-161,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.345372,5561.4790
3231,event-162,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.345892,5561.9990
3232,event-163,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.347825,5563.9320
3233,event-164,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.349748,5565.8550
3234,event-165,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.352810,5568.9170
3235,event-166,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.353830,5569.9370
3236,event-167,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.354467,5570.5740
3237,event-168,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.355334,5571.4410
3238,event-169,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.357903,5574.0100
3239,event-170,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.358578,5574.6850
3240,event-171,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.359192,5575.2990
3241,event-172,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.360640,5576.7470
3242,event-173,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.361465,5577.5720
3243,event-174,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.362645,5578.7520
3244,event-175,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.363764,5579.8710
3245,event-176,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.364655,5580.7620
3246,event-177,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.365373,5581.4800
3247,event-178,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.366003,5582.1100
3248,event-179,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.366494,5582.6010
3249,event-180,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.367389,5583.4960
3250,event-181,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.368470,5584.5770
3251,event-182,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.369114,5585.2210
3252,event-183,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.369905,5586.0120
3253,event-184,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.371805,5587.9120
3254,event-185,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.373440,5589.5470
3255,event-186,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.374620,5590.7270
3256,event-187,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.375903,5592.0100
3257,event-188,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.376794,5592.9010
3258,event-189,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.377420,5593.5270
3259,event-190,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.377979,5594.0860
3260,event-191,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.378731,5594.8380
3261,event-192,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.380610,5596.7170
3262,event-193,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.381557,5597.6640
3263,event-194,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.382394,5598.5010
3264,event-195,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.383424,5599.5310
3265,event-196,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.384166,5600.2730
3266,event-197,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.385518,5601.6250
3267,event-198,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.387211,5603.3180
3268,event-199,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.389329,5605.4360
3269,event-200,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:30.392073,5608.1800
3270,event-201,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.497769,8713.8760
3271,event-202,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.498993,8715.1000
3272,event-203,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.499827,8715.9340
3273,event-204,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.500614,8716.7210
3274,event-205,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.501473,8717.5800
3275,event-206,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.502316,8718.4230
3276,event-207,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.503155,8719.2620
3277,event-208,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.504081,8720.1880
3278,event-209,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.504830,8720.9370
3279,event-210,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.505895,8722.0020
3280,event-211,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.506943,8723.0500
3281,event-212,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.507844,8723.9510
3282,event-213,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.508640,8724.7470
3283,event-214,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.509516,8725.6230
3284,event-215,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.510431,8726.5380
3285,event-216,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.511347,8727.4540
3286,event-217,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.512217,8728.3240
3287,event-218,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.513560,8729.6670
3288,event-219,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.514817,8730.9240
3289,event-220,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.515837,8731.9440
3290,event-221,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.516806,8732.9130
3291,event-222,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.518033,8734.1400
3292,event-223,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.519312,8735.4190
3293,event-224,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.521767,8737.8740
3294,event-225,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.523204,8739.3110
3295,event-226,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.524042,8740.1490
3296,event-227,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.524842,8740.9490
3297,event-228,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.525498,8741.6050
3298,event-229,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.526088,8742.1950
3299,event-230,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.526687,8742.7940
3300,event-231,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.527259,8743.3660
3301,event-232,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.527779,8743.8860
3302,event-233,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.528300,8744.4070
3303,event-234,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.528842,8744.9490
3304,event-235,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.529374,8745.4810
3305,event-236,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.530140,8746.2470
3306,event-237,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.530978,8747.0850
3307,event-238,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.531670,8747.7770
3308,event-239,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.532312,8748.4190
3309,event-240,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.532968,8749.0750
3310,event-241,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.533560,8749.6670
3311,event-242,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.534216,8750.3230
3312,event-243,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.534905,8751.0120
3313,event-244,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.535629,8751.7360
3314,event-245,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.536312,8752.4190
3315,event-246,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.536981,8753.0880
3316,event-247,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.537741,8753.8480
3317,event-248,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.538636,8754.7430
3318,event-249,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.539523,8755.6300
3319,event-250,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.540470,8756.5770
3320,event-251,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.541220,8757.3270
3321,event-252,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.541944,8758.0510
3322,event-253,PUBLISHED,0,2026-09-08 00:45:24.783893,2026-09-08 00:45:33.542540,8758.6470
