id,key,status,retry_count,created_at,published_at,publication_record_lag_ms
1266,event-243,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.192069,8526.8390
1267,event-244,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.193335,8528.1050
1268,event-245,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.194363,8529.1330
1269,event-246,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.195215,8529.9850
1270,event-247,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.196109,8530.8790
1271,event-248,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.197370,8532.1400
1272,event-249,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.198694,8533.4640
1273,event-250,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.199826,8534.5960
1274,event-251,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.200775,8535.5450
1275,event-252,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.201681,8536.4510
1276,event-253,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.202745,8537.5150
1277,event-254,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.203964,8538.7340
1278,event-255,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.205220,8539.9900
1279,event-256,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.207909,8542.6790
1280,event-257,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.210643,8545.4130
1281,event-258,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.211760,8546.5300
1282,event-259,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.212489,8547.2590
1283,event-260,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.213214,8547.9840
1284,event-261,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.214305,8549.0750
1285,event-262,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.215147,8549.9170
1286,event-263,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.215893,8550.6630
1287,event-264,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.216999,8551.7690
1288,event-265,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.218160,8552.9300
1289,event-266,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.219078,8553.8480
1290,event-267,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.220206,8554.9760
1291,event-268,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.221166,8555.9360
1292,event-269,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.222329,8557.0990
1293,event-270,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.223843,8558.6130
1294,event-271,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.224915,8559.6850
1295,event-272,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.225786,8560.5560
1296,event-273,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.226791,8561.5610
1297,event-274,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.228217,8562.9870
1298,event-275,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.229410,8564.1800
1299,event-276,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.230874,8565.6440
1300,event-277,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.232047,8566.8170
1301,event-278,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.233195,8567.9650
1302,event-279,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.234331,8569.1010
1303,event-280,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.235537,8570.3070
1304,event-281,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.236798,8571.5680
1305,event-282,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.237864,8572.6340
1306,event-283,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.238699,8573.4690
1307,event-284,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.240857,8575.6270
1308,event-285,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.242637,8577.4070
1309,event-286,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.243782,8578.5520
1310,event-287,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.244603,8579.3730
1311,event-288,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.245413,8580.1830
1312,event-289,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.246211,8580.9810
1313,event-290,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.247241,8582.0110
1314,event-291,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.248461,8583.2310
1315,event-292,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.249547,8584.3170
1316,event-293,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.250383,8585.1530
1317,event-294,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.251250,8586.0200
1318,event-295,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.252269,8587.0390
1319,event-296,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.253451,8588.2210
1320,event-297,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.254474,8589.2440
1321,event-298,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.256046,8590.8160
1322,event-299,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.257306,8592.0760
1323,event-300,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:27.258255,8593.0250
1324,event-301,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.473207,11807.9770
1325,event-302,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.476386,11811.1560
1326,event-303,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.477807,11812.5770
1327,event-304,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.479324,11814.0940
1328,event-305,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.481560,11816.3300
1329,event-306,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.482711,11817.4810
1330,event-307,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.483545,11818.3150
1331,event-308,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.485507,11820.2770
1332,event-309,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.486500,11821.2700
1333,event-310,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.487395,11822.1650
1334,event-311,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.488563,11823.3330
1335,event-312,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.490904,11825.6740
1336,event-313,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.492805,11827.5750
1337,event-314,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.493752,11828.5220
1338,event-315,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.495319,11830.0890
1339,event-316,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.498299,11833.0690
1340,event-317,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.499875,11834.6450
1341,event-318,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.501432,11836.2020
1342,event-319,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.502673,11837.4430
1343,event-320,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.503891,11838.6610
1344,event-321,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.505592,11840.3620
1345,event-322,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.506957,11841.7270
1346,event-323,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.509609,11844.3790
1347,event-324,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.515449,11850.2190
1348,event-325,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.519008,11853.7780
1349,event-326,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.524709,11859.4790
1350,event-327,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.527045,11861.8150
1351,event-328,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.530354,11865.1240
1352,event-329,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.532116,11866.8860
1353,event-330,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.533518,11868.2880
1354,event-331,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.534777,11869.5470
1355,event-332,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.535867,11870.6370
1356,event-333,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.536830,11871.6000
1357,event-334,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.538659,11873.4290
1358,event-335,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.542820,11877.5900
1359,event-336,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.544538,11879.3080
1360,event-337,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.548350,11883.1200
1361,event-338,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.549793,11884.5630
1362,event-339,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.553921,11888.6910
1363,event-340,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.558989,11893.7590
1364,event-341,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.562504,11897.2740
1365,event-342,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.566681,11901.4510
1366,event-343,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.568008,11902.7780
1367,event-344,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.569015,11903.7850
1368,event-345,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.570827,11905.5970
1369,event-346,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.572164,11906.9340
1370,event-347,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.573712,11908.4820
1371,event-348,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.575020,11909.7900
1372,event-349,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.578717,11913.4870
1373,event-350,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.585402,11920.1720
1374,event-351,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.601449,11936.2190
1375,event-352,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.607116,11941.8860
1376,event-353,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.609122,11943.8920
1377,event-354,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.612540,11947.3100
1378,event-355,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.627427,11962.1970
1379,event-356,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.642080,11976.8500
1380,event-357,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.676080,12010.8500
1381,event-358,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.714341,12049.1110
1382,event-359,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.716173,12050.9430
1383,event-360,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.722159,12056.9290
1384,event-361,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.728177,12062.9470
1385,event-362,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.735785,12070.5550
1386,event-363,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.740296,12075.0660
1387,event-364,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.750238,12085.0080
1388,event-365,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.755757,12090.5270
1389,event-366,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.759502,12094.2720
1390,event-367,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.762142,12096.9120
1391,event-368,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.763786,12098.5560
1392,event-369,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.765560,12100.3300
1393,event-370,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.767979,12102.7490
1394,event-371,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.770035,12104.8050
1395,event-372,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.773544,12108.3140
1396,event-373,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.776488,12111.2580
1397,event-374,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.779722,12114.4920
1398,event-375,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.781846,12116.6160
1399,event-376,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.784449,12119.2190
1400,event-377,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.786490,12121.2600
1401,event-378,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.788132,12122.9020
1402,event-379,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.790163,12124.9330
1403,event-380,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.793686,12128.4560
1404,event-381,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.796858,12131.6280
1405,event-382,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.800980,12135.7500
1406,event-383,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.803738,12138.5080
1407,event-384,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.806442,12141.2120
1408,event-385,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.809478,12144.2480
1409,event-386,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.811761,12146.5310
1410,event-387,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.815497,12150.2670
1411,event-388,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.817861,12152.6310
1412,event-389,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.824806,12159.5760
1413,event-390,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.827429,12162.1990
1414,event-391,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.829133,12163.9030
1415,event-392,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.835375,12170.1450
1416,event-393,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.837064,12171.8340
1417,event-394,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.838632,12173.4020
1418,event-395,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.840771,12175.5410
1419,event-396,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.842677,12177.4470
1420,event-397,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.843782,12178.5520
1421,event-398,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.845520,12180.2900
1422,event-399,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.847694,12182.4640
1423,event-400,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:30.850790,12185.5600
1424,event-401,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.983926,15318.6960
1425,event-402,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.985599,15320.3690
1426,event-403,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.986687,15321.4570
1427,event-404,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.987685,15322.4550
1428,event-405,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.988509,15323.2790
1429,event-406,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.990354,15325.1240
1430,event-407,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.992169,15326.9390
1431,event-408,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.993182,15327.9520
1432,event-409,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.993984,15328.7540
1433,event-410,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.994745,15329.5150
1434,event-411,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.995434,15330.2040
1435,event-412,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.996059,15330.8290
1436,event-413,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.996702,15331.4720
1437,event-414,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.997786,15332.5560
1438,event-415,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.998604,15333.3740
1439,event-416,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:33.999493,15334.2630
1440,event-417,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.000150,15334.9200
1441,event-418,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.000783,15335.5530
1442,event-419,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.001585,15336.3550
1443,event-420,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.002541,15337.3110
1444,event-421,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.003562,15338.3320
1445,event-422,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.005053,15339.8230
1446,event-423,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.009636,15344.4060
1447,event-424,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.010966,15345.7360
1448,event-425,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.011868,15346.6380
1449,event-426,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.012822,15347.5920
1450,event-427,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.038170,15372.9400
1451,event-428,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.042192,15376.9620
1452,event-429,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.043917,15378.6870
1453,event-430,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.045056,15379.8260
1454,event-431,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.046491,15381.2610
1455,event-432,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.048280,15383.0500
1456,event-433,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.049676,15384.4460
1457,event-434,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.050760,15385.5300
1458,event-435,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.052068,15386.8380
1459,event-436,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.053025,15387.7950
1460,event-437,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.054035,15388.8050
1461,event-438,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.056146,15390.9160
1462,event-439,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.058135,15392.9050
1463,event-440,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.059481,15394.2510
1464,event-441,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.061615,15396.3850
1465,event-442,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.062909,15397.6790
1466,event-443,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.064553,15399.3230
1467,event-444,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.067065,15401.8350
1468,event-445,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.069063,15403.8330
1469,event-446,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.070503,15405.2730
1470,event-447,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.075136,15409.9060
1471,event-448,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.077674,15412.4440
1472,event-449,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.079569,15414.3390
1473,event-450,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.082041,15416.8110
1474,event-451,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.083831,15418.6010
1475,event-452,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.087003,15421.7730
1476,event-453,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.088555,15423.3250
1477,event-454,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.092227,15426.9970
1478,event-455,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.094029,15428.7990
1479,event-456,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.095271,15430.0410
1480,event-457,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.096196,15430.9660
1481,event-458,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.097318,15432.0880
1482,event-459,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.098533,15433.3030
1483,event-460,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.099463,15434.2330
1484,event-461,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.100704,15435.4740
1485,event-462,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.102373,15437.1430
1486,event-463,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.104504,15439.2740
1487,event-464,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.106660,15441.4300
1488,event-465,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.108626,15443.3960
1489,event-466,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.112095,15446.8650
1490,event-467,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.113751,15448.5210
1491,event-468,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.115454,15450.2240
1492,event-469,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.117832,15452.6020
1493,event-470,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.121125,15455.8950
1494,event-471,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.124000,15458.7700
1495,event-472,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.125974,15460.7440
1496,event-473,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.126940,15461.7100
1497,event-474,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.127871,15462.6410
1498,event-475,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.129174,15463.9440
1499,event-476,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.130271,15465.0410
1500,event-477,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.131320,15466.0900
1501,event-478,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.132123,15466.8930
1502,event-479,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.133209,15467.9790
1503,event-480,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.134145,15468.9150
1504,event-481,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.143607,15478.3770
1505,event-482,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.144969,15479.7390
1506,event-483,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.146003,15480.7730
1507,event-484,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.146915,15481.6850
1508,event-485,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.147888,15482.6580
1509,event-486,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.148906,15483.6760
1510,event-487,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.149724,15484.4940
1511,event-488,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.150402,15485.1720
1512,event-489,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.151033,15485.8030
1513,event-490,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.151742,15486.5120
1514,event-491,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.152609,15487.3790
1515,event-492,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.153473,15488.2430
1516,event-493,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.154431,15489.2010
1517,event-494,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.155466,15490.2360
1518,event-495,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.156647,15491.4170
1519,event-496,PUBLISHED,0,2026-09-08 00:44:18.665230,2026-09-08 00:44:34.157682,15492.4520
