6681	event-1	PUBLISHED	0	1135.9720	NULL	NULL
6682	event-2	PUBLISHED	0	1138.1690	NULL	NULL
6683	event-3	PUBLISHED	0	1139.0370	NULL	NULL
6684	event-4	PUBLISHED	0	1139.9970	NULL	NULL
6685	event-5	PUBLISHED	0	1141.2430	NULL	NULL
6686	event-6	PUBLISHED	0	1142.1660	NULL	NULL
6687	event-7	PUBLISHED	0	1143.0510	NULL	NULL
6688	event-8	PUBLISHED	0	1144.1850	NULL	NULL
6689	event-9	PUBLISHED	0	1145.0070	NULL	NULL
6690	event-10	PUBLISHED	0	1146.0530	NULL	NULL
6691	event-11	PUBLISHED	0	1146.9280	NULL	NULL
6692	event-12	PUBLISHED	0	1147.6880	NULL	NULL
6693	event-13	PUBLISHED	0	1148.4210	NULL	NULL
6694	event-14	PUBLISHED	0	1149.2450	NULL	NULL
6695	event-15	PUBLISHED	0	1150.2690	NULL	NULL
6696	event-16	PUBLISHED	0	1151.9090	NULL	NULL
6697	event-17	PUBLISHED	0	1152.8590	NULL	NULL
6698	event-18	PUBLISHED	0	1153.7140	NULL	NULL
6699	event-19	PUBLISHED	0	1154.3960	NULL	NULL
6700	event-20	PUBLISHED	0	1155.1320	NULL	NULL
6701	event-21	PUBLISHED	0	1155.9370	NULL	NULL
6702	event-22	PUBLISHED	0	1156.8990	NULL	NULL
6703	event-23	PUBLISHED	0	1157.6660	NULL	NULL
6704	event-24	PUBLISHED	0	1158.3320	NULL	NULL
6705	event-25	PUBLISHED	0	1158.9310	NULL	NULL
6706	event-26	PUBLISHED	0	1160.0650	NULL	NULL
6707	event-27	PUBLISHED	0	1160.9160	NULL	NULL
6708	event-28	PUBLISHED	0	1161.6440	NULL	NULL
6709	event-29	PUBLISHED	0	1162.2430	NULL	NULL
6710	event-30	PUBLISHED	0	1162.8670	NULL	NULL
6711	event-31	PUBLISHED	0	1163.5340	NULL	NULL
6712	event-32	PUBLISHED	0	1164.2100	NULL	NULL
6713	event-33	PUBLISHED	0	1164.7720	NULL	NULL
6714	event-34	PUBLISHED	0	1165.2880	NULL	NULL
6715	event-35	PUBLISHED	0	1165.8160	NULL	NULL
6716	event-36	PUBLISHED	0	1166.3820	NULL	NULL
6717	event-37	PUBLISHED	0	1167.2290	NULL	NULL
6718	event-38	PUBLISHED	0	1167.9780	NULL	NULL
6719	event-39	PUBLISHED	0	1168.5560	NULL	NULL
